qid, Subject,Year, section, Question,Option A,Option B,Option C,Option D,Correct,Explanation,Image, passage
29,ሕብረተሰብ,2016,Social Studies,ብዛዕባ እፅዋት ተፈጥሮን እንስሳ ዘገዳም ምስ ከባቢኦም ዘለዎም ምትእስሳር ብትኽክል ዘብርህ ሓሳብ መን እዩ?,እፅዋት ተፈጥሮን እንስሳ ዘገዳምን ኣብ ካርታ ኣፍሪካ ብማዕረ ዝርገሐ ከባቢ ይርከቡ።,እፅዋት ተፈጥሮን እንስሳ ዘገዳምን ከባቢን ነባሪ ኣየርን ኣይድርቶምን።,እንስሳ ዘገዳም ብዘይ እፅዋት ተፈጥሮ ክነብሩ ይኽእሉ እዮም።,ክልቲኦም ምትእስሳር ዘለዎም ኮይኑ እንስሳ ዘገዳም ብዘይ እፅዋት ተፈጥሮ ኣይነብሩን።,D,,
30,ሕብረተሰብ,2016,Social Studies,ብዛዕባ ስርዓተ ፆታን ፆታን ዘብራህርህ ኣየናይ እዩ?,ስርዓተ ፆታ ብተፈጥሮ ዝወሃብ ኮይኑ ፆታ ድማ ናይ ጓልን ወድን ስራሕ ይፈልየልና።,ስርዓተ ፆታ ከከምኩነታቱ ምስ ግዘ ዝለዋወጥ እንትኾን ፆታ ባዮሎጂካል መግለፂ እዩ።,ኣብ መንጎ ስርዓተ ፆታን ፆታን ዋላ ሓንቲ ናይ ትርጉም ፍልልይ የብሎምን።,ፆታ ማዕርነት ዓውደ ስራሕ ዘድሃበ እንትኾን ስርዓተ ፆታ ድማ ባዮሎጂካል መግለፂ እዩ።,B,,
31,ሕብረተሰብ,2016,Social Studies,ወዲንነት ንምክልኻል ክወሰዱ ዘይብሎም ስጉምቲታት ኣየንኡ እዩ?,ኣድማሳዊ ግንዛበ ሕብረተሰብ ምዕባይ።,ህፃናት ግቡእ ክትትልን ቁፅፅርን ምግባር።,ህፃናት ናብ ጎደና ወፂኦም ሳንቲም ክልምኑ ምግባር።,ብዝተውሃቦም ሓላፍነት መዳርግቲ ሕጊ ህፃናት ክኣልዩ ምግባር።,C,,
32,ሕብረተሰብ,2016,Social Studies,ኣብ 2015 ዓ/ም ብተደጋጋሚ ኣብ ቀይሕ ባሕሪ ኤርትራን መብዛሕትኡ ቦታታት ትግራይን ዝተከሰተ ውሽጣዊ ሓይሊ ኣየንኡ እዩ?,ምህማም መሬት,እሳተጎመራ,ምትዕፅፃፍ መሬት,ምንቅጥቃጥ መሬት,D,,
33,ሕብረተሰብ,2016,Social Studies,ኣንፃራዊ መርክቦ ክፍሊ ዓለም ኣፍሪካ ዘይገልፅ እየንኡ እዩ?,ብሰሜን ብባሕሪ ሜድትራንያን ትርከብ።,ብሰሜን ምብራቅ ብፓስፊክ ውቅያኖስ ትዳቦ።,ብሰሜን ምብራቅ ብቀይሕ ባሕሪ ትዳቦ,ብምብራቅን ደቡብ ምብራቅን ብህንዲ ውቅያኖስ ትዳቦ።,B,,
34,ሕብረተሰብ,2016,Social Studies,ብቃላት ፣ ርሕቐት ብዝገለፅ ቁፅርን ብኣሃድ ርሕቐትን ዝግለፅ ሚዛን ካርታ እንታይ ይበሃል?,ሚዛን ካርታ ሙሉእ ሓሳብ,ሚዛን ካርታ ወካሊ ጉዚ,ሚዛን ካርታ ግራፍ,ሚዛን ካርታ መስመራዊ,A,,
35,ሕብረተሰብ,2016,Social Studies,ኣብ ዓለምና እቲ ዝተሓተን ዝለዓለን ጫፍ ብራኸ ዘለዎም ቦታታት ኣየንኡ እዩ,ቃላይ ኣሳል፣ ኪሎማንጃሮ,ፀፍሒ ባሕሪ ፣ ክንሽን,ምውት ባሕሪ፣ ኢቨረስት,ቃላይ ኤይር ፣ ኮስክሌክስ,C,,
36,ሕብረተሰብ,2016,Social Studies,ካብዘን ዝስዕባ ሃገራት ኣብ ካልኣይ ኩናት ዓለም ኣባል ኣክስስ ዘይነበረት ሃገር መን እያ?,ጀርመን,ሶቭየት ሕብረት,ጣልያን,ጃፓን,B,,
37,ሕብረተሰብ,2016,Social Studies,ውፅኢት ካልኣይ ኩናት ዓለም ዝኾነ ኣየናይ እዩ?,ምምስራት ውድብ ሕብራት መንግስታት ዓለም,ምምስራት ሊግ ሕብራት መንግስታት ዓለም,ውዕሊ ቨርሳይለስ,ኣሜሪካ ኣብቲ ኩናት ተሳዒራ,A,,
38,ሕብረተሰብ,2016,Social Studies,ንዝርገሐ ኣሰፋፍራ ህዝቢ ዝፀሉ ሰብ ስራሕ ባእታ መን እዩ?,ኣቐማምጣ መሬት,ስነ-መሬታዊ መርክቦ,ነባሪ ኣየር,ማእኸል ምምሕዳር,D,,
39,ሕብረተሰብ,2016,Social Studies,ረብሓታት ውፅኢት ጥንታዊ ስልጣነታት ዓለም ብትኽክል ዝገልፅ ኣየንኡ እዩ?,ምስ ጎረባብቲ ሃገራት ውጥረት ንምፍጣር።,ታሪክ ህዝቢ ዓለም ንምዝባዕን ንምትሕውዋስን,ሕሉፍ ታሪኽ ንምምሃርን ንምምርማርን።,ውፅኢት ስልጣነታት ንምዝራፍን ንምሻጥን።,C,,
40,ሕብረተሰብ,2016,Social Studies,ቤተሰብ ቋንቋታት ኣባይ-ሳህራዊ ዝዝረበሉ ክፍሊ ዓለም ኣበይ ይርክብ?,ኣፍሪካ,ሰሜን ኣሜሪካ,ኣወስትራልያ,ኤስያ,A,,
41,ሕብረተሰብ,2016,Social Studies,ካብዞም ዝስዕቡ ፈላስፋታት ኣብ ህዝቢን ስነ ህዝቢን ዘፅንዐ ሙሁር ፈላስፋ መን ይበሃል?,ሄሮድቶስ,ኣልቨርት ኣንስታይን,ቶማስ ማልታስ,ቻርለስ ዳርዊን,C,,
42,ሕብረተሰብ,2016,Social Studies,ኣፍሪካውያን ኣንፃር ባዕዳዊ መግዛእቲ ዘካየድዎ ተጋድሎ ብትኽክል ዘይተዛመደ ኣየናይ እዩ?,ማህዲዝም ኣንፃር ኣንግሎ-ግብፃውያን,ኢትዮጵያ ኣብ ዓድዋ ኣንፃር ጣልያን,ማዉማዎ ኣንፃር ፈረንሳይ,ማጂ-ማጂ ኣንፃር ጀርመናውያን,C,,
43,ሕብረተሰብ,2016,Social Studies,ብውቅያኖሳት ህንድን ፓስፊክን ዝተኸበበት ክፍሊ ዓለም መን እያ?,ኣንታርክቲክ,ኣውስትራልያ,ሰሜን ኣሜሪካ,ደቡብ ኣሜሪካ,B,,
44,ሕብረተሰብ,2016,Social Studies,ብንፅፅር ካብ ክፍሊ ዓለማት እታ ዝሰፍሐት ክፍሊ ዓለም ኣየነይቲ እያ?,ኤስያ,ኣፍሪካ,ሰሜን ኣሜሪካ,ደቡብ ኣሜሪካ,A,,
45,ሕብረተሰብ,2016,Social Studies,ካብዞም ዝስዕቡ መማረፂታት ኣዝዩ ስሑው ኣሰፋፍራ ሀዝቢ ዝርከቦ ከባቢ ዓለም እዩ?,ሳህራ በረኻ ፣ ሂማልያ ፣ ኣልፒስ,ሲንጋፖር ፣ ባንግላዲሽ ፣ ኣሜሪካ,ኣወስትራልያ ፣ ሜክስኮ ፣ ሆንግ ኮንግ,ሞናኮ ፣ ራሽያ ፣ ሌጎስ,A,,
46,ሕብረተሰብ,2016,Social Studies,ኣብ ዓለም ካብ ዘለው ሃይማኖታት ቡዙሓት ስዓብትን ተኸተልትን ምእመናን ዘለውዎ መን እዩ?,ጅዳይዝም,ቡዲሂዝም,እስልምና,ክርስትና,D,,
47,ሕብረተሰብ,2016,Social Studies,ኣብ ምድረበዳን ሓውሲ ምድረበዳን ጎሊሁ ዝርኣ ንገፀ መሬት ዝልውጥ ሓይሊ እንታይ እዩ?,ምንቅጥቃጥ መሬት,ንፋስ,ርእደ መሬት,እሳተጎመራ,B,,
48,ሕብረተሰብ,2016,Social Studies,ጥንታውያን ሰባት ቀዋሚ ዝኾነ መንበሪ ምንባር ዝጀመሩ መዓዝ እዩ?,ሃደን ምስ ጀመሩ,ምእራይ ቆፅላ መፅሊ ምስ ጀመሩ,ምእራይ ፍራምረ ምስ ጀመሩ,ሕርሻ ምህርቲ ምብቋል ምስ ጀመሩ,D,,
49,ሕብረተሰብ,2016,Social Studies,ካብዞም ዝስዕቡ ገፀ መሬታት ንምዕባለ ኤሌክትሪክ ክውዕል ዝክእል እዩ?,ሚያንደር,ደልታ,ጉህሚ,መንጫዕጫዕታ,D,,
50,ሕብረተሰብ,2016,Social Studies,ምስ ኤች.ኣይ.ቪ ኤድስ ንዝነብሩ ወገናትን ስድሮኦምን ክነተግብሮ ዘይብልና ተግባር ኣየናይ እዩ?,ዕድመ መናውሒ መድሓኒት ክወስዱ ምኽርን ማዕዳን ምሃብ,ምስ ኤች.ኣይ.ቪ ኤድስ ንዝነብሩ ወገናትን ስድሮኦምን ምሕብሓብ,ምስ ኤች.ኣይ.ቪ ኤድስ ንዝነብሩ ወገናትን ስድሮኦምን ምግላል,ኤች.ኣይ.ቪ ኤድስ ዘለዎም ወገናትን ስድሮኦምን ኣብ ክልላዊ መደባት ክሳተፉ ምግባር,C,,
51,ሕብረተሰብ,2016,Social Studies,ኣንፃር ባዕዳዊ መግዛእቲ ዝተገበረ ተጋድሎ ብትኽክል ዝገልፅ ኣየንኡ እዩ?,ሃገራት ኣፍሪካ ንባዕዳዊ መግዛእቲ ኣሜን ኢለን ተቐቢለንኦ።,ኣንፃር ባዕዳዊ መግዛእቲ ዝተገበረ ተጋድሎ ዝተወደበን ጥንኩርን ኣይነበረን።,ኣብ ኢትዮጵያ ኣንፃር ጣልያን ዝተገበረ ተጋድሎ ትሑትን ዘይተወደበን ነይሩ።,ኣብ ኩለን ሃገራት ኣፍሪካ ኣንፃር ባዕዳውያን ዝነበረ ቃልሲ ሓደ ዓይነት ተጋድሎ ነይሩ።,B,,
52,ሕብረተሰብ,2016,Social Studies,ኣብ መንጎ ቦታታት ዘሎ ርሕቐት ኣብ ካርታ ዘርእየና እንታይ ተባሂሉ ይፅዋዕ?,ሚዛን ካርታ,ሕዳግ መረዳእታ,ርእሲ ካርታ,ቁልፊ ካርታ,A,,
53,ሕብረተሰብ,2016,Social Studies,ልፍንታውያን ወረርቲ ሓይልታት ካብ 2013 ዓ/ም ክሳብ 2015 ዓ/ም ኣብ ልዕሊ ህዝቢ ትግራይ ዘይፈፀምዎ ተግባር ኣየናይ እዩ?,ንትካላት ሃይማኖት ካብ ስርቅን ዕንወትን ተኸላኺሎም።,ግፍዓውን ኣረሜናውን ዝኾነ ሰብኣዊ ቅትላት ኣካይዶም።,ኣብ ልዕሊ ደቂ ኣነስትዮ ፆታዊ ጥቕዓት ፈፂሞም።,ኣብ ልዕሊ መንግስታዊ ትካላት ስርቅን ዕንወትን ፈፂሞም።,A,,
54,ሕብረተሰብ,2016,Social Studies,ንምክልኻል ኤች ኣይ ቪ ኤድስ ዘይንጥቀመሉ ሜላ ኣየንኡ እዩ?,ካብ ፆታዊ ርክብ ምዕቃብ,ሓደ ምስ ሓንቲ ምውሳን,ፒልስ ምጥቃም,ኮንዶም ምጥቃም,C,,
55,ሕብረተሰብ,2016,Social Studies,ኣብ መንጎ ክልተ ነቃዓት ዝርከብ መሬት ብውሽጣዊ ሓይሊ ተደፊኡ ንላዕሊ እንትወፅእ ዝፍጠር ጎቦ መን ይበሃል?,ጎቦ ኪሎማንጃሮ,ጎቦ ሂማልያ,ጎቦ ኣላጀ,ጎቦ ሆረስት,D,,
56,ሕብረተሰብ,2016,Social Studies,ኩለን ኣባል ሃገራት ተራኺበን ዓበይቲ ውሳነታት ዘሕልፋሉ ላዕለዋይ ኣመራርሓ መሓውር ውድብ ሕብራት መንግስታት ዓለም መን ይበሃል?,ቤት ምክሪ ፀጥታ,ሓፈሻዊ ጉባኤ,ቤት ፅሕፈት,ዓለምለኸ ቤት ፍርዲ,B,,
57,ሕብረተሰብ,2016,Social Studies,ካብ መትከላትን ዕላማታትን ውድብ ሕብራት መንግስታት ዓለም ትኽክል ዘይኮነ ሓሳብ ኣየናይ እዩ?,ዓለምለኸ ሰላምን ድሕንነትን ምርግጋፅ።,ስግኣት ሰላምን ወተሃደራዊ ወራራትን ንምእላይ ምትሕብባር።,ማሕበረ-ቁጠባውን ሰብኣውን ፀገማት ንምቅላል ዓለምለኸ ምትሕብባር ምግባር።,ምንካይ ቅልጡፍ ዕብየት በዝሒ ህዝቢ ዓለም።,D,,
58,ሕብረተሰብ,2016,Social Studies,"መምርሒ II ፡ ካብ ሕቶ ቁፅሪ 58-60 ንዓይነ ስውራን ተፈተንቲ ኣይምልከትን።

ነቲ ኣብ ታሕቲ ዘሎ ንድፊ ካርታ ተደሪካ/ኪ ካብዚ ንታሕቲ ዘሎ ሕቶታት መልስ/ሲ።

ካብ ""ቀ"" ናብ ""በ"" ዘሎ ርሕቐት ኣብ ካርታ 3 ሳሜ እንተኾይኑ ኣብ መሬት ዘሎ ርሕቐት ክንደይ ይኸውን?",3 ኪሎ ሜትር,15 ኪሎ ሜትር,30 ኪሎ ሜትር,300 ኪሎ ሜትር,B,,q58_geography_2016.jpg
59,ሕብረተሰብ,2016,Social Studies,ካብቲ ኣብ ካርታ ሰሩዕ ቅርፂ ዘለዎ ቦታ ሚዛን ካርታ ብምጥቃም ስፍሓት ክንደይ ይኸውን?,9 ሜትር,12 ሜትር,240 ኪሎ ሜትር,300 ኪሎ ሜትር,D,,
60,ሕብረተሰብ,2016,Social Studies,ሓደ ሳንቲሜትር ን 5 ኪሎ ሜትር ዝኾነ ሓሳብ ሚዛን ካርታ ናብ ሚዛን ሙሉእ ካርታ ወካሊ ገዚ እንትልወጥ ክንደይ ይኸውን?,"1:5,000","1:50,000","1:500,000","1:5,000,000",C,,
61,ሕብረተሰብ,2016,Social Studies,ማዕርነት ስርዓተ ፆታ እንትበሃል እንታይ ማለት እዩ?,ደቂ ኣነስትዮ ቆልዑት ከዕብያ ጥራሕ ንሓዳር ምምፃእ።,ደቂ ኣነስትዮ ኣብ ፖለቲካዊን መንግስታውን ስራሕቲ ምስታፍ።,ዓውደ ስራሕቲ ናይ ጓል ኣነስተይትን ወዲ ተባዕታይን ኢልካ ፈሊኻ ምምዳብ።,ደቂ ኣነስትዮ ኣብ ስራሕቲ ምድላው ምግቢ (ቁርሲ ፣ ምሳሕን ድራርን) ከትኩራ ምግባር።,B,,
62,ሕብረተሰብ,2016,Social Studies,ጥንታዊ ስልጣነ ግብፂን ካርተጅን ዝተመስረትሉ ቦታ ኣበይ እዩ?,ሚድትራንያንን ሜሶፖተምያን,ሩባ ናይልን ሜሶፖተምያን,ሩባ ያንጊተዝን ጢግረስን ኢፍራጥስን,ሩባ ናይልን ቱንዝያን,D,,
63,ሕብረተሰብ,2016,Social Studies,ካብ ውሽጢ መሬት ገንፊሉ ዝወፀ ዝመኸኸ ከውሒ ኣብ ርእሲ መሬት ዝሒሉ ዝፈጥሮ ጎቦ እንታይ ይበሃል?,ኣፍ ጎመራ,ትፋእ ጎመራ,እሳተ ጎመራዊ እምባ,ማግማ,C,,
1,ትግርኛ,2016,መምርሒ 1,"መምርሒ 1:- ካብ ተራ ቁፅሪ 1-10 ኣብ ዘለዉ ምሉእ ሓሳባት ንዝርከቡ ዝተሰመረሎም ቃላት ዓውዳዊ ፍትሒት ዝሓዘ ፊደል ብምምራፅ ኣብ መልሲ መውሃቢ ወረቐት ኣፀልም/ሚ።

ዝሓለፈ ዓመት ዝተረኸበ ምህርቲ ማእኾት ኣይነበሮን።",መኣዲ,በረከት,እቶት,ምርቓት,B,,
2,ትግርኛ,2016,መምርሒ 1,እቲ ገናሒ መኪና መስተ ሰትዩ ስለዝነበረ፣ ሓደጋ ኣጋጢምዎ።,መራሒ,ኣሰልጣኒ,ወናኒ,ሓጋዚ,A,,
3,ትግርኛ,2016,መምርሒ 1,ጀማል ፃት ከይፀንሐ ካብ ዕዳጋ ተመሊሱ።,እናጎየየ,ብናህሪ,ተሃዊኹ,ቀልጢፉ,D,,
4,ትግርኛ,2016,መምርሒ 1,ለታይ ወዳ ስእንእን እናበለ ገዲፋቶ።,በኺዩ,ሓዚኑ,ሓሚሙ,ኮሪዩ,C,,
5,ትግርኛ,2016,መምርሒ 1,ዓስቢ መስዋእቲ ህዝቢ ትግራይ ሰላም እዩ።,ልቓሕ,ዋጋ,ውዕለት,ምረቓ,B,,
6,ትግርኛ,2016,መምርሒ 1,መምህር ኣቦ ፍልጠት ስለዝኾነ ሞሳ ክረክብ ይግባእ።,ምስጋና,መሃያ,ናእዳ,ፈኸራ,A,,
7,ትግርኛ,2016,መምርሒ 1,ኣብ ትግራይ ዝተፈፀመ ተግባር ዘርኢ ምጥፋእ፣ ዓለም ዝኾኖኖ እዩ።,ዝፀረፎ,ዝገምገሞ,ዝተቓወሞ,ዝራኣዮ,C,,
8,ትግርኛ,2016,መምርሒ 1,ሮማን እናተፃወተት፡ ገዛ ተቋምት ነይራ።,ትዓፁ,ትመፅእ,ትሓፅር,ትሕሉ,D,,
9,ትግርኛ,2016,መምርሒ 1,ተፈናቐልቲ ናብ ስፍረኦም ንኽምለሱ፣ ድሌት ህዝቢ ትግራይ እዩ።,መረበቶም,ደንበኦም,ዶቦም,መረበኦም,A,,
10,ትግርኛ,2016,መምርሒ 1,እቶም ሽማግለ ሰብኣይ ሽውሃቶም ተዓፅዩ።,ስእነት ምግቢ,ድሌት ምግቢ,ረብሓ ምግቢ,ሓገዝ ምግቢ,B,,
11,ትግርኛ,2016,መምርሒ 2,"
መምርሒ 2፦ ካብ ቁፅሪ 11-15 ብሂላት ምስ መማረፂ መልስታቶም ቀሪቦም ኣለዉ። ንሕድሕድ ብሂል ብፍታሕ ብዝበለፀ ዝመስሎ መልሲ ብምምራፅ ኣብ መልሲ መውሃቢ ወረቐት ኣፀልም/ሚ።

ሚሐ ኢዱ",ኣካለ ጉድእ,መፅረዪ,መሀውተታይ,ሰራቒ,C,,
12,ትግርኛ,2016,መምርሒ 2,ቀለብ እዝኒ,ሕሜት,ወግዒ,ፍልጠት,ሚስጢር,A,,
13,ትግርኛ,2016,መምርሒ 2,ሓራስ ኣድጊ,በላዒት,ድኽምቲ,ተራጋሒት,ርህርህቲ,D,,
14,ትግርኛ,2016,መምርሒ 2,ሰራቒ መዓልቲ,ፅሉል,ሕንቁቕ,ህኩይ,ወረኛ,C,,
15,ትግርኛ,2016,መምርሒ 2,ሕዱር ዘረባ,ዘይፍለጥ,እሙን,ዝተረሰዐ,ዘይእመን,B,,
16,ትግርኛ,2016,መምርሒ 3,"መምርሒ 3፦ ካብ ተራ ቁፅሪ 16-25 ዘለዉ ሕቶታት ቀፂሉ ኣብ ዝቐርብ ንባብ ብምድራኽ ዝምለሱ እዮም። ንሕድሕድ ሕቶ ካብ ዝቐረቡ መማረፅታት ነቲ ትኽክል መልሲ ዝሓዘ ፊደል ብምምራፅ ኣብ መልሲ መውሃቢ ወረቐት ኣፀልም/ሚ።

ምንባብ ሓደ
1  ሓደ በዓል ፀጋ ዕድመ ወላዲ ኣብ ደረት ግራት ኮፍ ኢሎም ርሑቕ እናማዕደዉ ከለዉ...ሃንደበት ሓደ መንእሰይ ብጥቕኦም እንትሓልፍ ድምፂ ሰሚዖም...ትሕት ብዝበለ ድምፂ ""መን ኢኻ?"" ይብልዎ። ጓሳ ከብቲ ምዃኑ ገለፀሎም'ሞ “ሃፂፅካ ከይትኾን እምበር ክትምልሳ ዝግበአካ ሕቶ ነይራትኒ።"" ምስበልዎ ፍቓደኛ ምዃኑ ተዛረቦም።

2  “ዓብዪ ሰብ እንተሞተ 'ዶ ይሐሽስ መንእሰይ እንተሞተ?” ይብልዎ። ትቕብል ኣቢሉ ""እቲ ዓብዪ ብዙሕ ስለዝራኣየ ክመውት ኣለዎ ምበልኩ።"" በሎም። ፍሽክ እናበለ። ትቕብል ኣቢሎም “ዓብዪ እንድሕር ሞይቱ ደኣ ነቲ መንእሰይ እቲ ናይ ዓበይቲ ታሪኽ መን ክዛረቦ? በልዎ።

ትቕብል ኣቢሉ “ሓቆም እዮም ታሪኽ ዘዘንትወሉን ዘውርሶን ስለዘየለ መንእሰይ ክመውት ኣለዎ።” በሎም። ""መንእሰይ እንተድኣ ዘየለ እቲ ሽማግለ ንመን ከውርሶ?” በልዎ። መንእሰይ ድማ “እሞ ክልቲኦም ይሙቱ።” በሎም። “ክልቲኦም እንተሞይቶም ድኣ ዓዲ መን ክርከባን ከረክባን?” በልዎ። ወጠርቲ ሕቶታት ምዃነን ኣሚኑ “እሞ መን ድኣ ክመውት ኣለዎ። ይብሉ? በሎም።

3  ""ኣነ ክመውት ኣለዎ ዝብሎ'ማ ብሽም ዓበየን ንኣሰን ዘይኮነስ...ብሽም ቁም ነገር እዩ።” በልዎ። ""ከመይ ማለት?"" በሎም። “ዋእ... ካብ ዓበይቲ ንመናእሰይ ታሪኽ ከየውረሰ ሒዝዎ ዝቕበር፤ ካብ መናእሰይ ድማ ታሪኸ ክፈልጥ ዘይሓትትን ዝተቐበሎ ሕድሪ ኣብ ተግባር ዘየውዕልን ክሞቱ ኣለዎም በሃላይ እየ።” በልዎ። መንእሰይ ብልሖምን ኣንደበቶምን እናንኣደ ክገብሮ ዝግበኦ እናሰላሰለ ናብ መጓሰ ከፍቱ ከደ።

ፍልፍል፡ ውርሲ መድብል ግጥምታት 2002 ዓ.ም

ካብዞም ዝስዕቡ ነዚ ፅሑፍ እዚ ርእሲ ክኸውን ዝኽእል ኣየናይ እዩ?",ንመን ከውርሶ?,መን ይረከባ?,መን ይሙት?,ንመን ዕድመ ይሃቦ?,C,,
17,ትግርኛ,2016,መምርሒ 3,"ምንባብ ሓደ
1  ሓደ በዓል ፀጋ ዕድመ ወላዲ ኣብ ደረት ግራት ኮፍ ኢሎም ርሑቕ እናማዕደዉ ከለዉ...ሃንደበት ሓደ መንእሰይ ብጥቕኦም እንትሓልፍ ድምፂ ሰሚዖም...ትሕት ብዝበለ ድምፂ ""መን ኢኻ?"" ይብልዎ። ጓሳ ከብቲ ምዃኑ ገለፀሎም'ሞ “ሃፂፅካ ከይትኾን እምበር ክትምልሳ ዝግበአካ ሕቶ ነይራትኒ።"" ምስበልዎ ፍቓደኛ ምዃኑ ተዛረቦም።

2  “ዓብዪ ሰብ እንተሞተ 'ዶ ይሐሽስ መንእሰይ እንተሞተ?” ይብልዎ። ትቕብል ኣቢሉ ""እቲ ዓብዪ ብዙሕ ስለዝራኣየ ክመውት ኣለዎ ምበልኩ።"" በሎም። ፍሽክ እናበለ። ትቕብል ኣቢሎም “ዓብዪ እንድሕር ሞይቱ ደኣ ነቲ መንእሰይ እቲ ናይ ዓበይቲ ታሪኽ መን ክዛረቦ? በልዎ።

ትቕብል ኣቢሉ “ሓቆም እዮም ታሪኽ ዘዘንትወሉን ዘውርሶን ስለዘየለ መንእሰይ ክመውት ኣለዎ።” በሎም። ""መንእሰይ እንተድኣ ዘየለ እቲ ሽማግለ ንመን ከውርሶ?” በልዎ። መንእሰይ ድማ “እሞ ክልቲኦም ይሙቱ።” በሎም። “ክልቲኦም እንተሞይቶም ድኣ ዓዲ መን ክርከባን ከረክባን?” በልዎ። ወጠርቲ ሕቶታት ምዃነን ኣሚኑ “እሞ መን ድኣ ክመውት ኣለዎ። ይብሉ? በሎም።

3  ""ኣነ ክመውት ኣለዎ ዝብሎ'ማ ብሽም ዓበየን ንኣሰን ዘይኮነስ...ብሽም ቁም ነገር እዩ።” በልዎ። ""ከመይ ማለት?"" በሎም። “ዋእ... ካብ ዓበይቲ ንመናእሰይ ታሪኽ ከየውረሰ ሒዝዎ ዝቕበር፤ ካብ መናእሰይ ድማ ታሪኸ ክፈልጥ ዘይሓትትን ዝተቐበሎ ሕድሪ ኣብ ተግባር ዘየውዕልን ክሞቱ ኣለዎም በሃላይ እየ።” በልዎ። መንእሰይ ብልሖምን ኣንደበቶምን እናንኣደ ክገብሮ ዝግበኦ እናሰላሰለ ናብ መጓሰ ከፍቱ ከደ።

ፍልፍል፡ ውርሲ መድብል ግጥምታት 2002 ዓ.ም

""በዓል ፀጋ ዕድመ"" (ዓንቀፅ 1) ዝተበሃለ መን እዩ?",ወላዲ,መንእሰይ,ሽማግለ,ሃፍታም,C,,
18,ትግርኛ,2016,መምርሒ 3,"ምንባብ ሓደ
1  ሓደ በዓል ፀጋ ዕድመ ወላዲ ኣብ ደረት ግራት ኮፍ ኢሎም ርሑቕ እናማዕደዉ ከለዉ...ሃንደበት ሓደ መንእሰይ ብጥቕኦም እንትሓልፍ ድምፂ ሰሚዖም...ትሕት ብዝበለ ድምፂ ""መን ኢኻ?"" ይብልዎ። ጓሳ ከብቲ ምዃኑ ገለፀሎም'ሞ “ሃፂፅካ ከይትኾን እምበር ክትምልሳ ዝግበአካ ሕቶ ነይራትኒ።"" ምስበልዎ ፍቓደኛ ምዃኑ ተዛረቦም።

2  “ዓብዪ ሰብ እንተሞተ 'ዶ ይሐሽስ መንእሰይ እንተሞተ?” ይብልዎ። ትቕብል ኣቢሉ ""እቲ ዓብዪ ብዙሕ ስለዝራኣየ ክመውት ኣለዎ ምበልኩ።"" በሎም። ፍሽክ እናበለ። ትቕብል ኣቢሎም “ዓብዪ እንድሕር ሞይቱ ደኣ ነቲ መንእሰይ እቲ ናይ ዓበይቲ ታሪኽ መን ክዛረቦ? በልዎ።

ትቕብል ኣቢሉ “ሓቆም እዮም ታሪኽ ዘዘንትወሉን ዘውርሶን ስለዘየለ መንእሰይ ክመውት ኣለዎ።” በሎም። ""መንእሰይ እንተድኣ ዘየለ እቲ ሽማግለ ንመን ከውርሶ?” በልዎ። መንእሰይ ድማ “እሞ ክልቲኦም ይሙቱ።” በሎም። “ክልቲኦም እንተሞይቶም ድኣ ዓዲ መን ክርከባን ከረክባን?” በልዎ። ወጠርቲ ሕቶታት ምዃነን ኣሚኑ “እሞ መን ድኣ ክመውት ኣለዎ። ይብሉ? በሎም።

3  ""ኣነ ክመውት ኣለዎ ዝብሎ'ማ ብሽም ዓበየን ንኣሰን ዘይኮነስ...ብሽም ቁም ነገር እዩ።” በልዎ። ""ከመይ ማለት?"" በሎም። “ዋእ... ካብ ዓበይቲ ንመናእሰይ ታሪኽ ከየውረሰ ሒዝዎ ዝቕበር፤ ካብ መናእሰይ ድማ ታሪኸ ክፈልጥ ዘይሓትትን ዝተቐበሎ ሕድሪ ኣብ ተግባር ዘየውዕልን ክሞቱ ኣለዎም በሃላይ እየ።” በልዎ። መንእሰይ ብልሖምን ኣንደበቶምን እናንኣደ ክገብሮ ዝግበኦ እናሰላሰለ ናብ መጓሰ ከፍቱ ከደ።

ፍልፍል፡ ውርሲ መድብል ግጥምታት 2002 ዓ.ም

""ጓሳ ከብቲ"" (ዓንቀፅ 1) ዝብል ሓረግ እንታይ የመላኸት?",ሓረስታይ,ሓላዋይ,ጉልሓይ,ቀለብ,B,,
